claim_id,claim_text,category,initial_risk,video_id,channel_id,channel_name,video_title,timestamp_sec,extraction_version,final_verdict,confidence,suspicion_score,suspicion_note,human_reviewed,reviewer_note,archived_at,archive_reason,source_url,reasoning,source_directness,evidence_stance,source_tier,calibration_flags,priority_score
458,"Kabak, düşük potasyum içeriği nedeniyle böbrek hastaları için dostu bir sebzedir ve tüketilmesi önerilir.",önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,313,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
459,100 gram kabak yaklaşık 240 mg potasyum içerirken aynı miktarda ıspanak veya domates 400-500 mg'ın üzerine çıkabilir.,diğer,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,343,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
460,Kabağın %92'sinden fazlası sudur ve böbreği yormadan hidrasyon sağlar.,diğer,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,355,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
461,Kabaktaki çözünebilir lif bağırsakları düzenleyerek kana karışan toksik yükü azaltır ve böbreğin süzmesi gereken zehir miktarını düşürür.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,363,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
462,Kabaktaki C vitamini ve karotenoid gibi antioksidanlar kronik böbrek hastalığındaki hücresel iltihaplanmayı hafifletir.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,384,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
463,"Kabağı buharda veya az suyla haşlayıp zeytinyağı, kekik ve limonla pişirmek böbrek dostu bir hazırlama yöntemidir.",önleme,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,394,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
464,Hücresel iltihaplanma böbreğin kanı süzen ince damarlarına ve nefronlarına saldırarak zamanla işlevsiz yara izlerine dönüşmesine neden olur.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,424,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
465,"Kırmızı dolmalık biber, yüksek C vitamini içeriğine rağmen düşük potasyum seviyesi nedeniyle böbrek hastaları için uygun bir sebzedir.",önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,452,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
466,"C vitamini, damar duvarlarını esnek ve dayanıklı tutan kolajen üretiminin temel taşıdır ve böbreği besleyen kılcal damarları korur.",mekanizma,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,496,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
467,"Oksidatif stres, kronik böbrek hastalığının ilerlemesinde böbreği yavaş yavaş bitiren ana mekanizmadır.",mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,505,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
468,"Biberdeki B vitamini ve folik asit, damar duvarlarını tahrip eden homosistein seviyelerini kontrol altında tutar.",mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,519,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
469,"Konserve veya turşu biber, sodyum ve koruyucu madde içeriği nedeniyle böbrek hastalarının tüketmemesi gereken bir üründür.",önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,535,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
470,"Böbrekler zayıfladığında homosistein kanda tehlikeli seviyelerde birikir ve böbreği besleyen damarların iç yüzeyini tahriş ederek iltihaplanmayı tetikler, bu da damarların daralmasına ve böbrek dokusunun ölümüne yol açar.",mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,544,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
471,Kırmızı biber tüketmek kandaki homosistein seviyelerini kontrol altında tutar.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,526,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
472,Böbrekler zayıfladığında homosistein kanda tehlikeli seviyelerde birikir.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,548,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
473,Yüksek homosistein böbrekleri besleyen kan damarlarının iç yüzeyini çizerek şiddetli iltihaplanmayı tetikler.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,554,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
474,"Bu iltihaplanma zamanla damarların daralmasına, böbreğe kan akışının azalmasına ve böbrek dokusunun ölmesine yol açar.",mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,561,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
475,Kırmızı biberdeki folik asit homosisteini zararsız maddelere dönüştürerek damar duvarlarını korur.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,569,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
476,"Doğru hazırlanan lahana düşük fosforlu ve orta düzeyde potasyumlu bir sebzedir, hasarlı böbrekler tarafından rahat tolere edilir.",diğer,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,592,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
477,Lahana bağırsağı temizleyerek böbreğe giden toksin yükünü azaltır.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,602,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
478,Lahananın içerdiği çözünmez lif bağırsakta süpürge görevi görerek zehirli maddelerin kana karışmasını engeller.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,608,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
479,Lahana vücutta sülforafana dönüşen glukozinolatlar içerir.,mekanizma,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,629,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
480,Sülforafan hücresel bazda iltihap kurutucu etkiye sahiptir.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,634,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
481,Lahanayı bol suda haşlayıp haşlama suyunu dökerek tüketmek içindeki potasyumun büyük kısmının atılmasını sağlar.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,639,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
482,Hazır lahana turşuları aşırı sodyum içerdiği için kesinlikle tüketilmemelidir.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,652,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
483,"Lahana böbrek hastalarında sıkı diyet kısıtlamaları nedeniyle eksikliği çekilen C vitamini, K vitamini ve folik asidi önemli ölçüde sağlar.",diğer,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,659,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
484,"Salatalık %95'inden fazlası su olan, doğadaki en yüksek su içeriğine sahip besinlerden biridir.",diğer,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,673,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
485,Salatalık kana ani sıvı yüklemesi yapmadan yavaş ve kademeli hidrasyon sağlar.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,695,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
486,Salatalık düşük sodyum ve potasyum oranına sahip olduğu için bu mineralleri kısıtlamak zorunda olanlar için en güvenli atıştırmalıktır.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,703,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
487,"Salatalık ayak, bilek ve bacaklardaki ödemin atılmasına yardımcı olan doğal antienflamatuar bileşikler ve damar sağlığını destekleyen silisyum içerir.",tedavi,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,710,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
488,Salatalık normal kan pıhtılaşmasına katkıda bulunan küçük miktarlarda K vitamini içerir.,diğer,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,753,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
489,100 gram çiğ ıspanak yaklaşık 550 miligram potasyum barındırır.,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,786,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
490,Çiğ ıspanak dünyadaki en yüksek oksalat içeren bitkilerden biridir.,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,819,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
491,Ispanaktaki oksalatlar sindirim sisteminde kalsiyumla birleşerek kalsiyum oksalat kristalleri oluşturur.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,828,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
492,Süzme yeteneği azalmış böbrekte hapsolan kalsiyum oksalat kristalleri böbrek dokusunu tahriş ederek süzme fonksiyonunu bozar.,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,835,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
493,Ispanağı 5-7 dakika bol suda kaynatıp suyunu dökmek oksalatların %60-70'ini ve potasyumun büyük kısmını yok eder.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,845,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
494,Bu şekilde haşlanmış ıspanak tuzsuz ve küçük porsiyonlarda tüketildiğinde böbrek hastaları için nispeten güvenlidir.,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,858,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
495,Çiğ ıspanaklı salatalardan ve yeşil detoks smoothie karışımlarından böbrek hastaları kesinlikle uzak durmalıdır.,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,864,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
496,Orta boy bir domates ortalama 350-400 miligram potasyum içerir.,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,887,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
497,Domates oksalik asit içerir.,diğer,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,900,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
498,"Salça, domates püresi, ketçap ve kızartılmış domates sosları suyu uçtuğu için yoğun potasyum ve sodyum bombasına dönüşür.",diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,903,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
499,Bir yemek kaşığı konsantre salça 3-4 taze domatesin potasyumunu tek seferde bedene sokar.,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,913,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
500,Kan potasyumu kontrol altında olan böbrek hastaları haftada bir iki kez küçük miktarlarda taze domatesi tolere edebilir.,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,923,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
501,Her gün ve özellikle salça formunda domates tüketmek kronik böbrek hastalarının potasyum krizine girmesinin başlıca nedenlerindendir.,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,932,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
502,Taze domatesi pişirmek ve kabuğunu soymak içerdiği oksalat yükünü azaltır.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,940,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
503,Pazının böbrekleri temizlediğine dair yaygın inanış aldatıcıdır ve pazı ıspanak gibi devasa oranda potasyum ve oksalat içerir.,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,962,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
504,Pazının idrar söktürücü etkisi kana zayıf böbreğin temizleyemeyeceği kadar potasyum yüklemesine neden olur.,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,984,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
505,Pazı yerine beyaz lahana veya marul kullanmak böbrek hastaları için riski büyük oranda düşürür.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,997,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
506,"Pancar yüksek potasyum, doğal şeker ve çok yüksek oranda nitrat barındırır.",diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1006,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
507,Böbrek yetmezliğinde nitrat metabolizması bozulur ve vücuttan atılamayan nitratlar kan basıncı ve oksijen dengesiyle tehlikeli etkileşime girer.,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1021,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
508,Pancar suyu liflerinden arındırıldığı için saniyeler içinde kana devasa potasyum ve nitrat yükü bindirir.,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1037,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
509,Sağlıklı bireylerde pancar suyunun nitrik oksit dönüşümü sayesinde spor performansını artırdığı ve hipertansiyonu olanlarda kan basıncını düşürdüğü gösterilmiştir.,mekanizma,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1047,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
510,Böbrek yetmezliğinde nitrik oksit mekanizması işlemez ve atılamayan nitratlar ile potasyum böbrekler için ciddi tehdit oluşturur.,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1060,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
511,Pancarın yüksek doğal şeker içeriği diyabet hastaları için onu çok daha sorunlu hale getirir.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1071,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
512,Diyabet böbrek hastalığına yol açan en yaygın ve en sık karşılaşılan nedenlerin başında gelmektedir.,tanı,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1079,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
513,Sebzeleri çift kaynatma (potasyum liksiviyasyonu) tekniği ile hazırlamak böbrek hastaları için hayat kurtarıcıdır.,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1101,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
514,Sebzeleri 10-15 dakika kaynatıp suyunu dökme tekniği potasyum oranını %40-%70 arasında azaltabilir.,doz,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1122,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
515,"Isı, sebzelerdeki oksalatların yapısını bozarak tehlikeyi azaltır.",mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1140,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
516,Sebze haşlama suyu içilmemeli veya yemeklere katılmamalıdır çünkü potasyum ve diğer zararlı maddelerin yoğunlaştığı sudur.,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1147,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
517,Çift kaynatılmış patatesin potasyum profili buharda pişmiş patatese göre çok daha düşüktür.,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1159,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
518,Sebzeleri saatlerce veya bir gece soğuk suda bekletip suyu birkaç kez değiştirmek potasyum ve oksalatın suya geçmesini sağlar.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1183,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
519,Hastanın potasyum seviyesi 6.2'den normal kabul edilen 5'e düşmüştür.,tanı,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1229,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
520,Hastanın kreatinin seviyesi 2.1'de sabitlenmiştir.,tanı,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1239,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
